inchikey,smiles_canonical,smiles_original,cas,name,chembl_id,endpoint,value,value_units,value_log,value_class,species,species_taxonomy,test_type,exposure_route,exposure_duration_h,effect,source,source_ref,source_record_id,year_reported,aggregation_n,aggregation_method,aggregation_cv,quality_flags
URLJMZWTXZTZRR-UHFFFAOYSA-N,CCCCCCCCCCCCCCOS(=O)(=O)O,[Na+].CCCCCCCCCCCCCCO[S]([O-])(=O)=O,1191-50-0,,,fish_acute_lc50,0.66,mg/L,-5.649078774980106,,Danio rerio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;Danio rerio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2571669,2020,10,single,,
PAYWCKGMOYQZAW-UHFFFAOYSA-N,COC(=O)c1ccc(C(=O)OC)c([N+](=O)[O-])c1,COC(=O)c1ccc(C(=O)OC)c(c1)[N+]([O-])=O,5292-45-5,,,fish_acute_lc50,6.52,mg/L,-4.564228411248209,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102441,2022,8,single,,
GLZPCOQZEFWAFX-JXMROGBWSA-N,CC(C)=CCC/C(C)=C/CO,CC(C)=CCC\C(C)=C\CO,106-24-1,,,fish_acute_lc50,3.8973903207493166,mg/L,-4.597129520546594,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,604473,2012,14,geomean,0.23424134226498072,
KGMSWPSAVZAMKR-ONCXSQPRSA-N,CC(C)=C1C=C2CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,CC(C)=C1CC[C@H]2C(=C1)CC[C@@H]3[C@]2(C)CCC[C@@]3(C)C(O)=O,471-77-2,,,fish_acute_lc50,1.4909728367747013,mg/L,-5.306860051655188,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102372,2022,4,geomean,0.19263374105414247,
MVPPADPHJFYWMZ-UHFFFAOYSA-N,Clc1ccccc1,Clc1ccccc1,108-90-7,,,fish_acute_lc50,17.09482061478746,mg/L,-3.8163844088053467,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2061601,2012,117,geomean,0.5351453706115458,high_cv
WSLDOOZREJYCGB-UHFFFAOYSA-N,ClCCCl,ClCCCl,107-06-2,,,fish_acute_lc50,235.72356603102847,mg/L,-2.618685696932286,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,603773,2022,36,geomean,0.4735695535597937,
QJRJJAATXDHPGQ-UHFFFAOYSA-N,COP(=S)(OC)Oc1cc(C)c(SC)c(C)c1,CO[P](=S)(OC)Oc1cc(C)c(SC)c(C)c1,55-37-8,,,fish_acute_lc50,0.32,mg/L,-5.960285926743397,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,128685,2014,4,single,,
PNPCRKVUWYDDST-UHFFFAOYSA-N,Nc1cccc(Cl)c1,Nc1cccc(Cl)c1,108-42-9,,,fish_acute_lc50,18.671774900183998,mg/L,-3.832682665251824,,Danio rerio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;Danio rerio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,115885,2025,9,single,,
INISTDXBRIBGOC-UHFFFAOYSA-N,CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC(C)[C@@H](Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,102851-06-9,,,fish_acute_lc50,0.0010406248123122955,mg/L,-8.683519488438108,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2102302,2013,8,geomean,0.1885618083164126,
MRUAUOIMASANKQ-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-],CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC([O-])=O,4292-10-8,,,fish_acute_lc50,6.16,mg/L,-4.744811270073345,,Cyprinus carpio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Cyprinus;Cyprinus carpio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2682671,2022,1,single,,
VZGDMQKNWNREIO-UHFFFAOYSA-N,ClC(Cl)(Cl)Cl,ClC(Cl)(Cl)Cl,56-23-5,,,fish_acute_lc50,36.5719825136936,mg/L,-3.618338961971083,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2655759,2023,53,geomean,0.7305023309202926,high_cv
LQDARGUHUSPFNL-UHFFFAOYSA-N,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl,112281-77-3,,,fish_acute_lc50,3.9146282089121236,mg/L,-4.976708590944433,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2106810,2013,18,geomean,0.22742203202056474,
VLCQZHSMCYCDJL-UHFFFAOYSA-N,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,COC(=O)c1ccccc1[S](=O)(=O)NC(=O)N(C)c2nc(C)nc(OC)n2,101200-48-0,,,fish_acute_lc50,733.2541193974135,mg/L,-2.7314414757422742,,Cyprinus carpio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Cyprinus;Cyprinus carpio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2253555,2015,48,geomean,0.432291096598441,
ZWDVQMVZZYIAHO-UHFFFAOYSA-N,O=Cc1ccccc1F,Fc1ccccc1C=O,446-52-6,,,fish_acute_lc50,1.37,mg/L,-4.95681473069122,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2177650,2014,3,single,,
PMBXCGGQNSVESQ-UHFFFAOYSA-N,CCCCCCS,CCCCCCS,111-31-9,,,fish_acute_lc50,0.4,mg/L,-5.470122316744197,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2183273,2014,4,single,,
LERGDXJITDVDBZ-UHFFFAOYSA-N,CCCCCCCCOC(=O)c1cccc(C(=O)OCCCCCCCC)c1,CCCCCCCCOC(=O)c1cccc(c1)C(=O)OCCCCCCCC,4654-18-6,,,fish_acute_lc50,0.113,mg/L,-6.538294525281195,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2502394,2023,2,single,,
BTAGRXWGMYTPBY-UHFFFAOYSA-N,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl,11096-82-5,,,fish_acute_lc50,0.30463092423455634,mg/L,-6.0699202567771975,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,606359,2012,48,geomean,0.3759301874662658,
BCTQJXQXJVLSIG-UHFFFAOYSA-N,Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,CC(C)Oc1cccc(NC(=O)c2ccccc2C)c1,55814-41-0,,,fish_acute_lc50,10.0,mg/L,-4.429980795754679,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,204903,2002,2,single,,
KJPRLNWUNMBNBZ-QPJJXVBHSA-N,O=C/C=C/c1ccccc1,O=C/C=C/c1ccccc1,104-55-2,,,fish_acute_lc50,4.6395146638618785,mg/L,-4.454290568532315,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2106825,2013,10,geomean,1.2436868834047305,high_cv
HBYHYLBZPLCIEE-UHFFFAOYSA-N,CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CC(C)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,118-95-6,,,fish_acute_lc50,0.24,mg/L,-5.974010505495409,,Cyprinus carpio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Cyprinus;Cyprinus carpio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,33289,2019,5,single,,
KXDHJXZQYSOELW-UHFFFAOYSA-N,NC(=O)O,[NH4+].O.NC([O-])=O,1111-78-0,,,fish_acute_lc50,40.6,mg/L,-3.176920392682834,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2173270,2014,3,single,,
OESPFRYVCUTRKF-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)C1c1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2n1,[Na+].[Na+].[O-][S](=O)(=O)c1cc2ccc(nc2c(c1)[S]([O-])(=O)=O)C3C(=O)c4ccccc4C3=O,8004-92-0,C.I. Acid Yellow 3 disodium salt,,fish_acute_lc50,999.9999999999998,mg/L,-2.636480482504149,,Oryzias latipes,,in_vivo,aquatic,96.0,mortality,EPA Williams Ensemble,Williams et al. (2017),2339261,1982,2,geomean,0.0,
SESFRYSPDFLNCH-UHFFFAOYSA-N,O=C(OCc1ccccc1)c1ccccc1,O=C(OCc1ccccc1)c2ccccc2,120-51-4,,,fish_acute_lc50,1.4,mg/L,-5.180379316451932,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2103543,2013,6,single,,
XXOYNJXVWVNOOJ-UHFFFAOYSA-N,CN(C)C(=O)Nc1ccccc1,CN(C)C(=O)Nc1ccccc1,101-42-8,,,fish_acute_lc50,204.0,mg/L,-2.905465082895069,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,400772,2001,7,single,,
FSAVDKDHPDSCTO-WQLSENKSSA-N,CCOP(=O)(OCC)O/C(=C\Cl)c1ccc(Cl)cc1Cl,CCO[P](=O)(OCC)OC(=C\Cl)/c1ccc(Cl)cc1Cl,470-90-6,,,fish_acute_lc50,0.10830512453249846,mg/L,-6.51919705375659,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,601772,2012,35,geomean,1.2921613599919275,high_cv
STJIISDMSMJQQK-UHFFFAOYSA-N,OCc1ccoc1,OCc1cocc1,4412-91-3,,,fish_acute_lc50,508.0,mg/L,-2.285525323691833,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,68545,2014,4,single,,
BJELTSYBAHKXRW-UHFFFAOYSA-N,C=CCOc1nc(OCC=C)nc(OCC=C)n1,C=CCOc1nc(OCC=C)nc(OCC=C)n1,101-37-1,"2,4,6-Tris(allyloxy)-1,3,5-triazine",,fish_acute_lc50,8.060592745405598,mg/L,-4.4900265208473895,,Danio rerio,,in_vivo,aquatic,96.0,mortality,EPA Williams Ensemble,Williams et al. (2017),2370269,2009,7,geomean,0.30184666151101697,
YBQZXXMEJHZYMB-UHFFFAOYSA-N,c1ccc(NNc2ccccc2)cc1,N(Nc1ccccc1)c2ccccc2,122-66-7,,,fish_acute_lc50,0.27,mg/L,-5.833690138483547,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2655766,2023,3,single,,
NXXDNUFZAVCENY-UHFFFAOYSA-N,CCCCCCCCCc1ccc(-c2ccc(C=NO)cc2)c(O)c1,CCCCCCCCCC1=CC(=O)\C(C=C1)=C2/C=C\C(=C\NO)C=C2.CCCCC(CC)C(O)/C(=N/O)C(CC)CCCC,39453-37-7,,,fish_acute_lc50,3.2,mg/L,-5.0253312527840475,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,194779,2000,1,single,,
VXPLXMJHHKHSOA-UHFFFAOYSA-N,CC(C)OC(=O)Nc1ccccc1,CC(C)OC(=O)Nc1ccccc1,122-42-9,,,fish_acute_lc50,33.19638534539567,mg/L,-3.7319917635769624,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,607108,2012,14,geomean,0.18996898599041576,
GELCOLZWXWHMIB-UHFFFAOYSA-N,CCCC(CC)(CCC)C(=O)NC,CCCC(CC)(CCC)C(=O)NC,105726-67-8,,,fish_acute_lc50,80.49844718999246,mg/L,-3.3618018026937153,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2110357,2013,6,geomean,0.15713484026367722,
PVOAHINGSUIXLS-UHFFFAOYSA-N,CN1CCNCC1,CN1CCNCC1,109-01-3,,,fish_acute_lc50,2300.0,mg/L,-1.638706451380798,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102742,2022,5,single,,
KUXGUCNZFCVULO-UHFFFAOYSA-N,CCCCCCCCCc1ccc(OCCO)cc1,CCCCCCCCCc1ccc(OCCO)cc1.II,11096-42-7,,,fish_acute_lc50,3.5994444015708873,mg/L,-4.865712022804155,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2101168,2013,5,geomean,0.9279850000477541,high_cv
FFRBMBIXVSCUFS-UHFFFAOYSA-N,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1O,O.O.[Na+].[O-]c1c2ccccc2c(cc1[N+]([O-])=O)[N+]([O-])=O,101836-92-4,,,fish_acute_lc50,4.24,mg/L,-4.741901354573497,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,158477,2016,4,geomean,0.0,
QJZUKDFHGGYHMC-UHFFFAOYSA-N,O=Cc1cccnc1,O=Cc1cccnc1,500-22-1,,,fish_acute_lc50,16.4,mg/L,-3.814690541928375,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102718,2022,2,single,,
RNNBHZYEKNHLKT-UHFFFAOYSA-N,Cc1cc(OC(=O)N(C)C)n(C(C)C)n1,CC(C)n1nc(C)cc1OC(=O)N(C)C,119-38-0,,,fish_acute_lc50,10.7,mg/L,-4.29517044194173,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,104546,2019,3,single,,
RNPLSXLZRGPQCU-DTZUAICNSA-N,CN(C)C1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,[Cl-].[Cl-].[Cl-].[Sb+3].CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)\O)C1=O,10025-91-9,,,fish_acute_lc50,21.53281279541358,mg/L,-4.346430962566103,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2056586,2012,41,geomean,0.1907075148348621,
GRGNJBKJCVOFEO-UHFFFAOYSA-N,CCN(CC)CCCC(C)=O,CCN(CC)CCCC(C)=O,105-14-6,,,fish_acute_lc50,336.0,mg/L,-2.669965889238026,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102697,2022,2,single,,
HJJVPARKXDDIQD-UHFFFAOYSA-N,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,Clc1ccc(c(Cl)c1)C2(CC(Br)CO2)Cn3cncn3,116255-48-2,,,fish_acute_lc50,3.129856096267064,mg/L,-5.078453712920089,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2114379,2013,16,geomean,0.4136668418649574,
XWPZUHJBOLQNMN-UHFFFAOYSA-N,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn3cncn3,125116-23-6,,,fish_acute_lc50,3.3,mg/L,-4.985474295428699,,Cyprinus carpio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Cyprinus;Cyprinus carpio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2108245,2013,3,single,,
OTKRGWXWWWNPKU-UHFFFAOYSA-N,Nc1c(N=Nc2ccc(S(=O)(=O)CCOS(=O)(=O)O)cc2)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccc(S(=O)(=O)CCOS(=O)(=O)O)cc3)c(O)c12,[Na+].[Na+].[Na+].[Na+].Nc1c(N=Nc2ccc(cc2)[S](=O)(=O)CCO[S]([O-])(=O)=O)c(cc3C=C(/C(=N/Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)C(=O)c13)[S]([O-])(=O)=O)[S]([O-])(=O)=O,17095-24-8,"2,7-Naphthalenedisulfonic acid, 4-amino-5-hydroxy-3,6-bis[[4-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]azo]-, tetrasodium salt",,fish_acute_lc50,223.6067977499794,mg/L,-3.606177160848181,,Leuciscus idus,,in_vivo,aquatic,96.0,mortality,EPA Williams Ensemble,Williams et al. (2017),2370032,1980,4,geomean,0.7698003589195019,high_cv
NNKVPIKMPCQWCG-UHFFFAOYSA-N,COP(N)(=O)SC,CO[P](N)(=O)SC,10265-92-6,,,fish_acute_lc50,29.271757231746427,mg/L,-3.6827744334125363,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2116670,2013,44,geomean,0.5288369100298399,high_cv
RBNIGDFIUWJJEV-UHFFFAOYSA-N,COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,COC(=O)C(C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,52756-25-9,,,fish_acute_lc50,3.5286964561005716,mg/L,-4.977524418894,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,604299,2012,18,geomean,0.6086478543354801,high_cv
MPPOHAUSNPTFAJ-UHFFFAOYSA-N,CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,CC(Oc1ccc(Oc2oc3cc(Cl)ccc3n2)cc1)C(O)=O,113158-40-0,,,fish_acute_lc50,0.3057776970284132,mg/L,-6.0370911142684065,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2110856,2013,6,geomean,0.14946972610447345,
ZZYSLNWGKKDOML-UHFFFAOYSA-N,CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,CCc1nn(C)c(C(=O)NCc2ccc(cc2)C(C)(C)C)c1Cl,119168-77-3,,,fish_acute_lc50,0.040686607133060375,mg/L,-6.913202407882203,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2111154,2013,7,geomean,0.959827255329032,high_cv
FSCWZHGZWWDELK-UHFFFAOYSA-N,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,50471-44-8,,,fish_acute_lc50,15.873955619818968,mg/L,-4.254153524360961,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2107131,2013,43,geomean,1.2003661188936565,high_cv
PAAZPARNPHGIKF-UHFFFAOYSA-N,BrCCBr,BrCCBr,106-93-4,,,fish_acute_lc50,4.3,mg/L,-4.635736110250371,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2339782,2016,31,single,,
LGYNIFWIKSEESD-UHFFFAOYSA-N,CCCCC(C=O)CC,CCCCC(CC)C=O,123-05-7,,,fish_acute_lc50,4.2,mg/L,-4.484368029862146,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2443058,2018,5,single,,
VAOCPAMSLUNLGC-UHFFFAOYSA-N,Cc1ncc([N+](=O)[O-])n1CCO,Cc1ncc(n1CCO)[N+]([O-])=O,443-48-1,,,fish_acute_lc50,316.22776601683796,mg/L,-2.7331596159853335,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2103343,2013,15,geomean,0.9447549859466604,high_cv
URLKBWYHVLBVBO-UHFFFAOYSA-N,Cc1ccc(C)cc1,Cc1ccc(C)cc1,106-42-3,,,fish_acute_lc50,5.786181929235272,mg/L,-4.263234263141373,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2178507,2022,15,geomean,0.5272609003809265,high_cv
CWJSHJJYOPWUGX-UHFFFAOYSA-N,CC(C)OC(=O)Nc1cccc(Cl)c1,CC(C)OC(=O)Nc1cccc(Cl)c1,101-21-3,,,fish_acute_lc50,5.211140891839987,mg/L,-4.611560253350873,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2102194,2013,25,geomean,0.3087934489954468,
